source,index,point_count,span,mean_spacing,mu1,mu2,mu3,mu4_raw,mu4_gt2,q4_per_core,pair_part_per_core,three_index_part_per_core,reconstruction_relative_error,window_start
Poisson,23,512,508.8844099807916,0.995859902115052,1.0,2.0186286110692087,4.980689415849321,14.128713302855587,6.363927483935223,0.7426142814374321,6.764785818920364,5.621313202497791,0.0,-1
Poisson,24,512,509.66441978424353,0.9973863400865822,1.0,1.9846638750548553,4.855385818799897,13.612626708280576,6.0452160895586955,0.6260232037105806,6.567410618721881,5.419192885848115,0.0,-1
Poisson,25,512,509.767054579178,0.9975871909572955,1.0,2.193499607188106,5.765135163925253,16.901751404274425,7.944832965241135,0.7448268948632746,7.956918439033291,7.20000607037786,0.0,-1
Poisson,26,512,511.6434931597671,1.0012592821130473,1.0,1.8916406996228372,4.387992415101863,11.684725722837552,4.723506685007481,0.40928805902105536,5.9612190378300705,4.314218625986426,0.0,-1
Poisson,27,512,510.6255757248444,0.9992672714771906,1.0,2.0878182616824903,5.480059253028606,16.984540022604456,8.74663168041608,1.491539787133321,7.237908342188373,7.255091893282759,0.0,-1
Poisson,28,512,511.60334141957287,1.0011807072790075,1.0,2.080414864314336,6.329204524193275,27.279992102751695,19.102699628445045,6.701121607889556,7.177292474306652,12.401578020555489,0.0,-1
Poisson,29,512,510.17579590544125,0.9983870761358928,1.0,2.0357780832081054,5.448420172710736,17.914569980345423,9.962598625243347,2.0222918676593764,6.951971355102077,7.94030675758397,0.0,-1
Poisson,30,512,507.66015859948806,0.9934641068483132,1.0,2.2481720209898683,6.619885661986952,23.073746268642516,13.734821429426198,2.5489574037755895,8.338924839216316,11.185864025650607,0.0,-1
Poisson,31,512,510.5353938707634,0.9990907903537445,1.0,2.231288610314561,6.120574227250297,19.17231669729237,9.921988270665079,1.3300927443531205,8.250328426627288,8.591895526311959,0.0,-1
Poisson,32,512,510.48051925144136,0.998983403623173,1.0,2.031131028128243,5.2483072234500785,15.928335531436364,8.06125475026247,1.2101596896414473,6.867080781173895,6.851095060621024,0.0,-1
Poisson,33,512,511.3604125782274,1.000705308372265,1.0,1.7687283811401624,3.7257035246682575,8.772194773998777,2.6505477469113683,0.0867244379575352,5.121647027087409,2.563823308953833,0.0,-1
Poisson,34,512,510.22143316298855,0.9984763858375509,1.0,2.0162020637203124,5.0427046703473515,14.868395800878233,7.092862622925876,1.1274134922477574,6.7755331779523535,5.9654491306781186,0.0,-1
Poisson,35,512,510.48417600288803,0.9989905596925401,1.0,1.8893456057713598,4.3439404960613555,11.438131792678371,4.524188262817222,0.3685694327884169,5.913943529861149,4.155618830028805,0.0,-1
Poisson,36,512,511.00644489233787,1.0000126123137727,1.0,1.9289716647054478,4.606311959091168,12.774114037134149,5.581306091798602,0.7112853065918987,6.192807945335546,4.8700207852067035,0.0,-1
Poisson,37,512,510.4762810203054,0.9989751096287777,1.0,2.063606556939298,5.4580995655666715,17.115725698041594,9.015608582935036,1.450654018794514,7.100117115106559,7.564954564140521,0.0,-1
Poisson,38,512,510.9825108774164,0.9999657747111868,1.0,2.0486943183349586,5.0495962981621005,13.89309302665874,5.89194364118311,0.3934380665108511,7.00114938547563,5.498505574672259,0.0,-1
Poisson,39,512,510.1255462342343,0.9982887401844116,1.0,1.924834989876624,4.590189242266467,12.895899003205956,5.740383846012843,0.7840576714383342,6.155515157193113,4.956326174574509,0.0,-1
Poisson,40,512,509.0272162070028,0.996139366354213,1.0,1.9204506693839314,4.4170328725073,11.441099463657775,4.315481474544304,0.33093170374822645,6.125617989113467,3.984549770796078,0.0,-1
Poisson,41,512,510.6988857017228,0.9994107352284204,1.0,2.1058440188631757,5.648456576303106,18.166694137115186,9.75764863357857,1.915212875995048,7.409045503536615,7.842435757583523,0.0,-1
Poisson,42,512,510.0949493067932,0.9982288636140767,1.0,1.8156588202097277,4.033751356750175,10.509791439840672,4.108348025055205,0.5476285435176584,5.401443414785467,3.560719481537547,0.0,-1
Poisson,43,512,508.8956796439226,0.9958819562503378,1.0,1.980982169145808,4.8986923726134135,14.038781455322592,6.504998659624584,0.8143093345350726,6.5337827956980075,5.690689325089512,0.0,-1
Poisson,44,512,509.7441517894319,0.9975423714078903,1.0,1.9931249079857343,4.714698417154889,12.536979238624921,4.914871117419546,0.4274952554494529,6.622108121205374,4.487375861970093,0.0,-1
Poisson,45,512,510.29484069351224,0.9986200404961101,1.0,1.7796610501216275,3.7583822704313667,8.879244984788201,2.723454657770676,0.11788983908859779,5.155790327017525,2.6055648186820783,0.0,-1
Poisson,46,512,511.3061378629565,1.0005990956222242,1.0,1.8863028141032832,4.1633292589342314,10.192168521969379,3.2843994070603304,0.14518034620561393,5.907769114909048,3.1392190608547166,0.0,-1
Poisson,47,512,509.9382072899074,0.997922127768899,1.0,2.142118659935827,5.938078505702791,19.71230977842177,11.106188281286085,2.0673119779066975,7.606121497135687,9.038876303379388,0.0,-1
Poisson,48,512,510.1385682704848,0.9983142236213011,1.0,2.075492626756411,5.441792699849989,16.811247451735607,8.643502220985106,1.3028350356451057,7.167745230750497,7.34066718534,0.0,-1
Poisson,49,512,511.60489160181476,1.0011837409037472,1.0,1.8172849170052003,4.223148548733028,11.766331869482656,5.323442543830285,0.7232817984812037,5.442889325652371,4.600160745349081,0.0,-1
Poisson,50,512,506.1567604080307,0.9905220360235435,1.0,2.296870906872394,6.657756960623491,22.291748069693035,12.609499753855923,2.119954147317548,8.682248315837116,10.489545606538375,0.0,-1
Poisson,51,512,510.18005541117896,0.9983954117635596,1.0,1.9986078993161926,4.775946974777417,12.68576789596149,5.033906609042645,0.29928486074220584,6.651861286918845,4.734621748300439,0.0,-1
Poisson,52,512,507.935928589339,0.9940037741474345,1.0,2.008881387202699,4.863883658542291,13.126557792911303,5.401286596222086,0.3286974704938862,6.725271196689216,5.072589125728199,1.353254118425115e-16,-1
Poisson,53,512,510.84940364909045,0.9997052908984158,1.0,1.9079228305325575,4.528680509484355,12.448678449733585,5.395999603005995,0.5510935452800055,6.052678846727587,4.844906057725989,0.0,-1
Poisson,54,512,509.3453093607605,0.9967618578488464,1.0,1.8711381802411937,4.267976117534607,11.047445897230451,4.249860258378967,0.24845766474123876,5.797585638851486,4.001402593637728,0.0,-1
Poisson,55,512,509.65309173353836,0.997364171689899,1.0,2.079752669723883,5.352234246113247,15.740045009006261,7.519281710956056,0.8854541886477736,7.220763298050203,6.633827522308282,0.0,-1
Poisson,56,512,510.5332669218055,0.9990866280270166,1.0,2.2304184705575576,6.319657475229702,21.223608125997245,11.999883530399917,2.2329339425634567,8.223724595597332,9.766949587836459,0.0,-1
Poisson,57,512,508.66515026818166,0.9954308224426256,1.0,2.0435335278302045,5.317203381788625,16.04358254619608,8.097170867920477,1.0592006942295566,6.946411678275603,7.03797017369092,0.0,-1
Poisson,58,512,511.1748721740223,1.0003422156047403,1.0,1.9019946277707644,4.373493921364858,11.42123215696163,4.425038897325079,0.35288857251808825,5.99619325963655,4.072150324806991,0.0,-1
Poisson,59,512,509.5685826250669,0.9971987918298765,1.0,1.940577090067189,4.776841134048661,13.943480917907369,6.680341638290578,0.9769843055261755,6.263139279616791,5.703357332764402,0.0,-1
Poisson,60,512,508.53450706703313,0.9951751606008477,1.0,1.8186675121210043,4.076089009855172,10.6474612949191,4.212687453129824,0.39984424926585693,5.434773841789276,3.8128432038639675,0.0,-1
Poisson,61,512,510.7059291009434,0.999424518788539,1.0,2.036085803192571,5.086813382147216,14.592087537110505,6.684943022635187,0.7641647961745888,6.907144514475318,5.920778226460598,0.0,-1
Poisson,62,512,507.7470888606012,0.9936342247761276,1.0,1.9028576217230175,4.4627740648399,12.147001903604613,5.114280339389198,0.579739081078746,6.032721564215416,4.534541258310451,1.4623829431302864e-16,-1
Poisson,63,512,510.6472296778381,0.9993096471190569,1.0,1.9256935137579687,4.722736263484976,13.854170590125483,6.654206401416637,1.012271896843043,6.199964188708845,5.641934504573594,0.0,-1
