zero_index,gamma,x_unfolded,S_tilde_n_minus_half_minus_x
5272,5699.37299319699,5271.242065673201,0.2579343267989316
5273,5700.481014348117,5272.443047510797,0.056952489202558354
5274,5700.983872395565,5272.988105618433,0.5118943815668899
5275,5702.732811445348,5274.883871341895,-0.3838713418954285
5276,5703.616227811559,5275.841484600671,-0.3414846006708103
5277,5704.505840610416,5276.8058367285,-0.30583672850025323
5278,5705.177927107998,5277.534402089258,-0.03440208925803745
5279,5706.077414326694,5278.509497533071,-0.009497533071225917
5280,5706.596075748012,5279.071766351733,0.4282336482674509
5281,5707.768652251342,5280.342956998976,0.15704300102424895
5282,5709.039424443667,5281.720644919866,-0.22064491986566281
5283,5709.520369132194,5282.242065372417,0.25793462758338137
5284,5710.601740934771,5283.414467755699,0.08553224430124828
5285,5711.559224969285,5284.452580621928,0.04741937807193608
5286,5712.815871228329,5285.815086648162,-0.3150866481619232
5287,5713.793844101057,5286.875474309514,-0.3754743095141748
5288,5714.099754695895,5287.207169777754,0.2928302222462662
5289,5715.633644358692,5288.870388640851,-0.37038864085116074
5290,5716.333560485884,5289.629339642866,-0.1293396428663982
5291,5716.75027915226,5290.081213190426,0.4187868095741578
5292,5717.771496602877,5291.188602197095,0.3113978029050486
5293,5718.472339581721,5291.948599946292,0.5514000537077663
5294,5720.363389999221,5293.999332997122,-0.4993329971221101
5295,5721.050534731966,5294.744525726779,-0.24452572677910211
5296,5721.964323486251,5295.735529056788,-0.23552905678843672
5297,5722.591357947803,5296.415560973278,0.08443902672206605
5298,5723.779045993775,5297.703663334845,-0.20366333484525967
5299,5724.163357935446,5298.120475727251,0.3795242727492223
5300,5725.671140915322,5299.755808393224,-0.2558083932235604
5301,5726.233386878947,5300.365633277759,0.13436672224088397
5302,5726.988743535993,5301.184924286277,0.3150757137227629
5303,5728.120700254257,5302.412720950221,0.08727904977877188
5304,5729.15237685311,5303.531778038149,-0.03177803814924118
5305,5729.883193187213,5304.324510622802,0.175489377197664
5306,5731.347862115284,5305.913313947746,-0.4133139477462464
5307,5732.341189147186,5306.990861859935,-0.4908618599347392
5308,5732.882093179841,5307.57763885908,-0.07763885908025259
5309,5733.599967910078,5308.356407622565,0.1435923774351977
5310,5734.289092686588,5309.104001162332,0.3959988376682304
5311,5735.448992420156,5310.362342302959,0.13765769704059494
5312,5736.325416947509,5311.313174283788,0.18682571621229727
5313,5737.25526108092,5312.321984434502,0.17801556549784436
5314,5738.609819841824,5313.791620566268,-0.29162056626773847
5315,5739.56963443232,5314.833007598864,-0.333007598864242
5316,5740.311894799232,5315.638368489716,-0.13836848971641302
5317,5740.865372181462,5316.2389076496775,0.2610923503225422
5318,5742.146698513284,5317.629216810984,-0.1292168109839622
5319,5743.006062922093,5318.56169969877,-0.06169969877009862
5320,5743.891993555751,5319.523030606794,-0.02303060679423652
5321,5744.857530427187,5320.570767690936,-0.07076769093600888
5322,5745.316395042859,5321.068706434278,0.43129356572171673
5323,5746.105037293987,5321.924518303127,0.5754816968728846
5324,5747.944351267191,5323.920555816512,-0.42055581651220564
5325,5748.737621328773,5324.7814474348215,-0.2814474348215299
5326,5749.840045598378,5325.977875748025,-0.4778757480253262
5327,5750.072418941115,5326.23006792741,0.2699320725896541
5328,5751.510678657524,5327.791028297395,-0.29102829739531444
5329,5752.022580454237,5328.3466152164965,0.1533847835034976
5330,5752.725353414599,5329.109373838955,0.3906261610445654
5331,5753.688438232309,5330.154685606501,0.3453143934993932
5332,5755.267001495404,5331.868080070676,-0.3680800706761147
5333,5755.666768504416,5332.302003664013,0.1979963359872272
5334,5756.764768471899,5333.493840833998,0.006159166002362326
5335,5757.942007977971,5334.771726532473,-0.2717265324727123
5336,5758.475340726918,5335.35066831334,0.14933168665993435
5337,5759.896683465309,5336.893598450666,-0.3935984506661043
5338,5760.64610794837,5337.70715420783,-0.2071542078301718
5339,5761.131645054406,5338.234248964599,0.265751035401081
5340,5762.451906741181,5339.667546219756,-0.167546219756332
5341,5762.733907455104,5339.973696956276,0.5263030437236011
5342,5763.832280946394,5341.166154069395,0.3338459306050936
5343,5764.963556715088,5342.394366601941,0.10563339805867145
5344,5766.305389090201,5343.851223723244,-0.3512237232444022
5345,5767.382918922686,5345.021157699036,-0.521157699035939
5346,5767.985095806082,5345.67498853766,-0.17498853766028333
5347,5768.708111307267,5346.460036593343,0.03996340665707976
5348,5769.217379489942,5347.013007110872,0.48699288912757766
5349,5770.681886992373,5348.603229715122,-0.1032297151223247
5350,5771.717742972699,5349.728040547364,-0.22804054736388935
5351,5772.110310913593,5350.154328264564,0.3456717354356442
5352,5773.085986223194,5351.213827989088,0.28617201091219613
5353,5774.26914373622,5352.498670803223,0.001329196777078323
5354,5775.404901666431,5353.732076620845,-0.23207662084496405
5355,5776.052509870958,5354.435379481369,0.06462051863127272
5356,5777.400076385151,5355.898874485066,-0.3988744850657895
5357,5778.091121756384,5356.649388531757,-0.14938853175681288
5358,5779.005201100714,5357.642150193919,-0.14215019391940587
5359,5779.661555490874,5358.355016591926,0.1449834080740402
5360,5780.378597203567,5359.133809040178,0.3661909598222337
5361,5781.253921951079,5360.084534848804,0.4154651511962584
5362,5782.400466794728,5361.329875743079,0.17012425692064426
5363,5784.048432518077,5363.119907578463,-0.619907578463426
5364,5784.468467315674,5363.576164249819,-0.0761642498191577
5365,5785.212894534429,5364.384799381581,0.11520061841929419
5366,5786.493575401444,5365.775976479788,-0.27597647978836903
5367,5787.134878800051,5366.472628029274,0.027371970725653227
5368,5787.969440944724,5367.379234596483,0.12076540351699805
5369,5788.985799825035,5368.483357550611,0.01664244938910997
5370,5789.95435132115,5369.535571310369,-0.03557131036905048
5371,5790.69226703069,5370.337244560679,0.16275543932079017
5372,5791.546976217489,5371.265821207966,0.2341787920340721
5373,5792.289593635211,5372.072634956316,0.42736504368440364
5374,5794.301907788139,5374.258981845023,-0.7589818450232997
5375,5794.668781596151,5374.6575963122295,-0.1575963122295434
5376,5795.563939737834,5375.63021596926,-0.13021596925955237
5377,5796.419040669174,5376.559332659908,-0.05933265990825021
5378,5797.217839236137,5377.427291708072,0.07270829192839301
5379,5797.884282193431,5378.151449119185,0.34855088081530994
5380,5798.939664254747,5379.298252989614,0.2017470103855885
5381,5800.041030274365,5380.495056746433,0.004943253567034844
5382,5800.719277320538,5381.23209315216,0.267906847840095
5383,5802.371718407208,5383.027817997517,-0.5278179975166495
5384,5802.781136074602,5383.472747995744,0.02725200425629737
5385,5803.871206258076,5384.657391797005,-0.15739179700540262
5386,5804.409409031706,5385.242300629054,0.25769937094628403
5387,5805.820188753749,5386.775547663798,-0.2755476637976244
5388,5806.79866100881,5387.83899142284,-0.3389914228400812
5389,5807.373949619648,5388.464250918844,0.03574908115569997
5390,5807.786383388401,5388.912515210697,0.5874847893028345
5391,5808.950049546975,5390.177300953378,0.3226990466218922
5392,5810.033203191335,5391.354611191297,0.14538880870259163
5393,5811.356821178596,5392.793332535723,-0.293332535722584
5394,5812.204788290977,5393.715065069099,-0.21506506909918244
5395,5813.345051566532,5394.954551910943,-0.45455191094333713
5396,5813.946414929017,5395.608259119904,-0.1082591199037779
5397,5814.49932731538,5396.209306820226,0.29069317977428
5398,5815.624714249827,5397.432693269047,0.06730673095262318
5399,5816.295670202823,5398.162093047956,0.3379069520442499
5400,5817.687141955805,5399.674808641155,-0.17480864115532313
5401,5818.292158757077,5400.332559212813,0.16744078718693345
5402,5819.263873660719,5401.388990554853,0.11100944514691946
5403,5820.323072483646,5402.540562290667,-0.04056229066736705
5404,5821.199580317665,5403.493533722368,0.0064662776321711135
5405,5822.554932361926,5404.967163474799,-0.4671634747992357
5406,5823.160120590072,5405.625180970607,-0.12518097060728905
5407,5824.034446196029,5406.575847584914,-0.07584758491429966
5408,5824.644070750255,5407.238713357779,0.26128664222142106
5409,5826.022417685478,5408.737474884128,-0.23747488412755047
