u_center,empirical_full,block_mean,block_se,block_ci95_low,block_ci95_high,gue_theory,pair_count_full,gue_bin_average,gue_expected_count_edgeweighted,observed_to_gue_expected_ratio,naive_count_z_diagnostic,residual_vs_gue_bin_average
9.75,1.0250230278594443,1.0228066561617528,0.0311341879352067,0.9617836478087476,1.083829664514758,0.9994670812168712,1024,0.9994665004322241,998.4689790699628,1.025570169394565,0.8079805257537057,0.025556527427220255
9.85,1.058066588339171,1.064875957636319,0.0247762745653016,1.0163144594883278,1.11343745578431,0.9997847608227342,1057,0.9997792866665213,998.7714548566673,1.0583001695334684,1.8424804079130712,0.05828730167264984
9.95,1.0120303021226746,1.0109896451190117,0.0236930068667213,0.9645513516602376,1.0574279385777854,0.9999749551188072,1011,0.9999668234217993,998.9488024966737,1.0120638790228356,0.38129278613740686,0.012063478700875319
10.05,0.9730002979751502,0.9796092623134932,0.0414317566875678,0.8984030192058603,1.0608155054211263,0.9999754510447734,972,0.9999678018346858,998.9397798578318,0.9730316277306867,-0.8523626059719855,-0.026967503859535613
10.150000000000002,1.106148243487123,1.0940806605095106,0.0334266951901375,1.028564337936841,1.1595969830821802,0.9997972962889052,1105,0.9997929664887216,998.7551259057143,1.1063773004398232,3.3618511108790985,0.10635527699840142
10.25,0.982029221852024,0.9687027719891436,0.0377569079757058,0.8946992323567602,1.042706311621527,0.9995178051938496,981,0.9995182815257402,998.4707303977985,0.9825025112245023,-0.5528959296605718,-0.017489059673716167
10.35,0.9780348163667808,0.9842349966728164,0.0338379364666937,0.9179126411980968,1.0505573521475362,0.99924910135064,977,0.9992540173516511,998.196750051854,0.9787649578595072,-0.6709052694625456,-0.02121920098487029
10.45,0.9199825941423364,0.9191412243980056,0.0332984643707892,0.8538762342312586,0.9844062145647524,0.9990948771521524,919,0.9991022208380924,998.0351224595435,0.9208092774683415,-2.5017690646719077,-0.079119626695756
10.55,0.9089799329597568,0.9090639580493164,0.0263490260049992,0.8574198670795179,0.9607080490191148,0.999111954558145,908,0.9991188822561947,998.0417742070676,0.9097815577122463,-2.8501629093417242,-0.09013894929643795
10.650000000000002,1.0431349917884107,1.0441244144232027,0.0364645226611759,0.972653950007298,1.1155948788391077,0.9992908096668116,1042,0.9992947396716316,998.2074484393802,1.0438711929359834,1.386084946413803,0.04384025211677911
10.75,0.9800761814112868,0.984047533460348,0.0293978941527032,0.9264276609210496,1.0416674059996462,0.9995616173774264,979,0.9995611850376841,998.4636077098996,0.9805064425387102,-0.6159666835933023,-0.019485003626397268
10.85,1.0511647530680146,1.0486539159612744,0.0261484729849821,0.9974029089107096,1.0999049230118394,0.9998226078865444,1050,0.9998181309096036,998.7102727695975,1.0513559624135709,1.6229705184774148,0.051346622158411015
10.95,1.0711976632791784,1.0723411569707386,0.0359062202824282,1.0019649652171791,1.142717348724298,0.9999793206492752,1070,0.9999726189443785,998.8545894713882,1.0712269946782376,2.2511050124555423,0.07122504433479993
11.05,1.0451790252349389,1.0541226811359297,0.0288435216317155,0.9975893787377672,1.1106559835340923,0.9999796932425604,1044,0.9999733540234967,998.845323589282,1.0452068757237185,1.428741349875495,0.045205671211442144
11.150000000000002,1.0632099979382337,1.0646378552547433,0.0347744390483089,0.9964799547200576,1.132795755789429,0.999832025232148,1062,0.9998284077712479,998.6905421234588,1.0633924676426092,2.0033329129003405,0.06338159016698575
11.25,0.9741183479066714,0.9738035478198636,0.0339605538669996,0.9072408622405442,1.040366233399183,0.9995997187806722,973,0.9996000798166703,998.4524775127182,0.9745080731572484,-0.8055015175162566,-0.025481731909998917
11.35,0.933080565312298,0.929036144581844,0.0339423943291503,0.8625090516967094,0.9955632374669786,0.999375589353055,932,0.9993796516027933,998.2223079820726,0.9336597595019266,-2.095997098726089,-0.0662990862904953
11.45,0.9400980935349476,0.9414504644870856,0.0295482523622736,0.8835358898570292,0.999365039117142,0.9992460732801276,939,0.9992521827341526,998.0849935640474,0.9408016411978486,-1.8702231548206438,-0.05915408919920506
11.55,0.9501193006394726,0.9405912742405352,0.0322474394034763,0.8773862930097215,1.0037962554713489,0.9992590717730772,949,0.9992648645048122,998.0876672108504,0.9508182809752318,-1.55377471222355,-0.049145563865339637
11.650000000000002,0.9991870980193344,0.99299882035375,0.0342302828755573,0.9259074659176576,1.0600901747898426,0.9994073337835212,998,0.9994106454274201,998.223281654538,0.9997763209307562,-0.007067066765376747,-0.0002235474080857225
11.75,1.1003182520591128,1.1058700499640537,0.0323211223980066,1.0425206500639606,1.1692194498641468,0.9996330604485564,1099,0.9996327299849949,998.4351054638465,1.1007225146489954,3.182632410928474,0.10068552207411796
11.85,1.0412579071073833,1.0426154981039122,0.0384994209931465,0.9671566329573448,1.1180743632504797,0.9998512842096084,1040,0.999847555030565,998.6396741616288,1.0414166659992692,1.308818857164261,0.04141035207681831
11.95,1.0502793089063382,1.048948624693152,0.0317072711264469,0.9868023732853162,1.111094876100988,0.9999826368176308,1049,0.9999770185859868,998.7589811027531,1.0503034464248568,1.5897472762762892,0.050302290320351495
12.05,1.087335319491795,1.0881602997792332,0.0381334469081779,1.0134187438392044,1.162901855719262,0.9999829238074396,1086,0.9999775847741427,998.7495463981464,1.0873596928444278,2.760828286437771,0.08735773471765229
12.150000000000002,0.985219767588362,0.9868944194623844,0.0346693188017962,0.9189425546108636,1.0548462843139048,0.9998585375327184,984,0.9998554702501903,998.6175828306003,0.9853621815979181,-0.46256839813342,-0.014635702661828232
12.25,0.9461808971907144,0.9481360549220904,0.0381711451404384,0.8733206104468312,1.02295149939735,0.999662403386448,945,0.9996626835256824,998.4150376507008,0.946500167128504,-1.6904720012875563,-0.05348178633496803
12.35,0.94819289073451,0.9513550114961214,0.0288035974389455,0.8948999605157881,1.0078100624764548,0.999472614594135,947,0.9994760273174723,998.2186190637594,0.9486899782416421,-1.6211195078076568,-0.05128313658296235
12.45,0.9221693735830347,0.9197485500709937,0.0312407970131915,0.8585165879251382,0.9809805122168492,0.9993623220413086,921,0.999367483973368,998.1002179716423,0.922753029622289,-2.440442225042526,-0.07719811039033331
12.55,0.961228516040608,0.9579197002756724,0.0316754864118551,0.8958357469084365,1.0200036536429085,0.9993724437530068,960,0.9993773590032164,998.1000860622997,0.9618273892625218,-1.2059766806703145,-0.038148842962608454
12.650000000000002,1.0823941986286092,1.0791862879121332,0.0257420245980503,1.0287319196999545,1.129640656124312,0.9994973323091062,1081,0.9995001604801544,998.2127349695271,1.0829354927364256,2.6203058252050155,0.08289403814845475
