u_center,empirical_pair_correlation,GUE_bin_average,pair_count,residual_empirical_minus_GUE
27.75,0.9345657112680369,0.9999341875678209,932,-0.06536847629978404
27.85,1.0398651956710385,0.999972427589105,1037,0.03989276808193354
27.950000000000003,1.0388728518062347,0.9999958090619316,1036,0.038877042744303036
28.05,0.9777135032224413,0.9999958536273192,975,-0.022282350404877915
28.150000000000002,1.0298685523963718,0.9999730504568144,1027,0.029895501939557367
28.25,1.0389041103636163,0.9999365436218357,1036,0.03896756674178059
28.35,0.9627007230586229,0.9999005428016294,960,-0.03719981974300657
28.450000000000003,0.9897866081960636,0.9998788641895691,987,-0.010092255993505495
28.55,0.977762535262619,0.9998796973177068,975,-0.022117162055087736
28.650000000000002,0.9878007765404048,0.9999025784420418,985,-0.01210180190163701
28.75,1.0780674981178513,0.9999386870123179,1075,0.07812881110553338
28.85,0.980800547483835,0.9999743065355534,978,-0.019173759051718364
28.950000000000003,0.9607529131584387,0.9999960938312026,958,-0.03924318067276389
29.05,1.006895198471602,0.9999961339434769,1004,0.006899064528125054
29.150000000000002,0.974812699032976,0.9999748671623233,972,-0.02516216812934735
29.25,0.9978892640406017,0.9999408076197185,995,-0.0020515435791167436
29.35,1.0029138428276148,0.9999072040928931,1000,0.003006638734721623
29.450000000000003,1.0490584024351455,0.9998869508603321,1046,0.049171451574813396
29.55,1.0199838405515649,0.9998877021025465,1017,0.020096138449018364
29.650000000000002,0.9728557029455973,0.9999090396498783,970,-0.027053336704281006
29.75,0.9879097730697777,0.9999427403238905,985,-0.012032967254112847
29.85,0.9788930057309982,0.9999759997634562,976,-0.021082994032457947
29.950000000000003,0.9568373928096487,0.9999963505320744,954,-0.04315895772242562
