zero_index,gamma,x_unfolded,unfolded_spacing_from_previous
9128,9129.473000953558,9127.733873354797,0.6107661997903051
9129,9130.446701653587,9128.862272789282,1.1283994344848907
9130,9130.768159170791,9129.234806170341,0.3725333810598386
9131,9131.957373712514,9130.612988739664,1.3781825693222345
9132,9132.87702227629,9131.67878778131,1.0657990416457324
9133,9133.253132722164,9132.11467391634,0.4358861350301595
9134,9134.299136950121,9133.32693382492,1.2122599085796537
9135,9135.427457334488,9134.634614889628,1.3076810647089587
9136,9136.139601993793,9135.459975293987,0.8253604043584346
9137,9136.679196436497,9136.085359576897,0.6253842829100904
9138,9138.105910779159,9137.738930924912,1.653571348015248
9139,9138.60038278962,9138.31203552446,0.5731045995471504
9140,9140.231969818215,9140.20311317165,1.8910776471911959
9141,9140.578259697128,9140.604483596737,0.40137042508649756
9142,9141.357179362336,9141.50730512988,0.9028215331436513
9143,9142.266523219929,9142.561310648089,1.0540055182082142
9144,9142.836907708737,9143.222441280188,0.6611306320992298
9145,9143.596977939633,9144.10344478279,0.8810035026017431
9146,9144.619980820205,9145.289231504155,1.18578672136573
9147,9145.63852232216,9146.469865031688,1.1806335275323363
9148,9146.526358405506,9147.499007236689,1.0291422050013352
9149,9147.80889496309,9148.985693829985,1.4866865932963265
9150,9148.555047141639,9149.85062927566,0.8649354456738365
9151,9149.117996849554,9150.503203849083,0.6525745734234079
9152,9149.55812385304,9151.013405469597,0.5102016205146356
9153,9151.02645517349,9152.715540852627,1.7021353830295993
9154,9151.81767210036,9153.63275969578,0.917218843153023
9155,9152.6490185669,9154.596510468407,0.9637507726274634
9156,9153.267808749677,9155.313860005344,0.7173495369370357
9157,9153.74020009562,9155.861497145936,0.5476371405911777
9158,9155.111134265138,9157.450825258325,1.5893281123899214
9159,9156.088026232414,9158.583358995013,1.1325337366870372
9160,9157.2008538602,9159.873506337855,1.290147342842829
9161,9157.957603481645,9160.750849936403,0.8773435985476681
9162,9158.83011689725,9161.762417548522,1.011567612118597
9163,9159.438824974986,9162.468144475959,0.7057269274373539
9164,9160.35384771106,9163.52902009277,1.060875616811245
9165,9160.79613941842,9164.041817470828,0.5127973780581669
9166,9161.926432339946,9165.352305698383,1.3104882275547425
9167,9162.627075284894,9166.16465876881,0.8123530704269797
9168,9164.011258568751,9167.769560535944,1.6049017671339243
9169,9164.765021488882,9168.643530643134,0.8739701071899617
9170,9165.448663414387,9169.436205663964,0.7926750208298472
9171,9166.381734370749,9170.51810390046,1.0818982364962721
9172,9167.382447422928,9171.678450125555,1.1603462250950543
9173,9168.304925878112,9172.748097215697,1.069647090142098
9174,9169.005615313923,9173.560581798249,0.8124845825514058
9175,9169.689672310456,9174.353788453454,0.7932066552057222
9176,9170.658946113632,9175.477735651652,1.1239471981971292
9177,9171.402013820587,9176.33939060034,0.8616549486887379
9178,9172.21332178222,9177.28018730584,0.9407967054994515
9179,9172.683910450402,9177.825889475447,0.5457021696074662
