dataset,role,location_id,m,lambda,n_pos_res,n_neg_res,n_unres,p_pos_res,p_neg_res,p_unres,H_norm2_from_spectrum,epsilon_screen,min_abs_H_eigenvalue,trace_formula,trace_spectrum,trace_abs_error,frobH2_formula,frobH2_spectrum,frobH2_abs_error,npos_lower_bound_raw,b_pos_normalized,bound_slack_fraction
low_height_first_10000,primary,8,128,0.95,76,52,0,0.59375,0.40625,0.0,1.7139626004062691,1.713962600406269e-10,0.009827568688687505,6.400000000000006,6.400000000000002,3.552713678800501e-15,105.09164727141459,105.09164727141457,1.4210854715202004e-14,0.3897550477462292,0.0030449613105174157,0.5907050386894825
low_height_first_10000,primary,8,256,0.1,256,0,0,1.0,0.0,0.0,0.9999647151800152,1e-10,0.7143197262714553,230.4,230.39999999999998,2.842170943040401e-14,209.7312929898155,209.73129298981547,2.842170943040401e-14,253.10557734738114,0.9886936615132076,0.011306338486792411
low_height_first_10000,primary,8,256,0.15,256,0,0,1.0,0.0,0.0,0.9999470727700227,1e-10,0.5714795894071829,217.6,217.6,0.0,190.29540922708483,190.29540922708483,0.0,248.82239772529775,0.9719624911144443,0.028037508885555673
low_height_first_10000,primary,8,256,0.2,256,0,0,1.0,0.0,0.0,0.9999294303600302,1e-10,0.4286394525429106,204.8,204.8,0.0,173.32517195926192,173.32517195926192,0.0,241.9904710082055,0.9452752773758027,0.05472472262419725
low_height_first_10000,primary,8,256,0.25,256,0,0,1.0,0.0,0.0,0.9999117879500379,1e-10,0.28579931567863825,192.0,192.0,0.0,158.82058118634677,158.82058118634677,0.0,232.11097531967138,0.9066834973424663,0.09331650265753366
low_height_first_10000,primary,8,256,0.3,256,0,0,1.0,0.0,0.0,0.9998941455400454,1e-10,0.14295917881436593,179.2,179.20000000000002,2.842170943040401e-14,146.78163690833935,146.78163690833935,0.0,218.77832047923923,0.8546028143720282,0.14539718562797177
low_height_first_10000,primary,8,256,0.35,256,0,0,1.0,0.0,0.0,0.999876503130053,1e-10,0.0001190419500936013,166.4,166.4,0.0,137.20833912523966,137.20833912523966,0.0,201.80231155430246,0.788290279508994,0.211709720491006
low_height_first_10000,primary,8,256,0.4,227,29,0,0.88671875,0.11328125,0.0,0.9998588607200606,1e-10,0.0027743202377695786,153.6,153.6,0.0,130.1006878370477,130.10068783704773,2.842170943040401e-14,181.34385292067324,0.7083744254713799,0.17834432452862015
low_height_first_10000,primary,8,256,0.45,213,43,0,0.83203125,0.16796875,0.0,0.9998412183100681,1e-10,0.006106104863514816,140.8,140.79999999999998,2.842170943040401e-14,125.45868304376351,125.45868304376351,0.0,158.01728121986272,0.6172550047650888,0.21477624523491123
low_height_first_10000,primary,8,256,0.5,198,58,0,0.7734375,0.2265625,0.0,0.9998235759000758,1e-10,0.0048281889043134685,128.0,127.99999999999999,1.4210854715202004e-14,123.28232474538706,123.28232474538707,1.4210854715202004e-14,132.89820770201732,0.5191336238360051,0.25430387616399486
low_height_first_10000,primary,8,256,0.55,190,66,0,0.7421875,0.2578125,0.0,0.9998059334900833,1e-10,0.001827083524260198,115.19999999999999,115.19999999999999,0.0,123.57161294191835,123.57161294191835,0.0,107.3955391861536,0.4195138249459125,0.3226736750540875
low_height_first_10000,primary,8,256,0.6,184,72,0,0.71875,0.28125,0.0,0.9997882910800908,1e-10,0.0014627805661250326,102.4,102.39999999999999,1.4210854715202004e-14,126.32654763335736,126.32654763335736,0.0,83.0051972166076,0.32423905162737343,0.39451094837262657
low_height_first_10000,primary,8,256,0.65,179,77,0,0.69921875,0.30078125,0.0,0.9997706486700985,1e-10,0.006196010943087971,89.6,89.6,0.0,131.54712881970414,131.54712881970417,2.842170943040401e-14,61.02877403735078,0.23839364858340148,0.4608251014165985
low_height_first_10000,primary,8,256,0.7,171,85,0,0.66796875,0.33203125,0.0,0.9997619160998128,1e-10,0.015922774802620276,76.80000000000001,76.80000000000001,0.0,139.23335650095862,139.23335650095865,2.842170943040401e-14,42.362262522626125,0.1654775879790083,0.5024911620209918
low_height_first_10000,primary,8,256,0.75,169,87,0,0.66015625,0.33984375,0.0,1.1426020529640852,1.1426020529640852e-10,0.004121439449145781,64.0,64.0,0.0,149.3852306771209,149.3852306771209,0.0,27.419042574918507,0.10710563505827542,0.5530506149417246
low_height_first_10000,primary,8,256,0.8,162,94,0,0.6328125,0.3671875,0.0,1.2854421898283577,1.2854421898283578e-10,0.0034326275902851755,51.19999999999999,51.2,1.4210854715202004e-14,162.00275134819088,162.0027513481909,2.842170943040401e-14,16.181453575228264,0.06320880302823541,0.5696036969717646
low_height_first_10000,primary,8,256,0.85,160,96,0,0.625,0.375,0.0,1.4282823266926297,1.4282823266926297e-10,0.001867571088601916,38.400000000000006,38.400000000000006,0.0,177.08591851416855,177.0859185141686,5.684341886080802e-14,8.32680549855251,0.03252658397872074,0.5924734160212792
low_height_first_10000,primary,8,256,0.9,157,99,0,0.61328125,0.38671875,0.0,1.5711224635569025,1.5711224635569025e-10,0.01543536527322742,25.599999999999994,25.599999999999994,0.0,194.63473217505407,194.63473217505413,5.684341886080802e-14,3.3671277098199015,0.01315284261648399,0.600128407383516
low_height_first_10000,primary,8,256,0.95,153,103,0,0.59765625,0.40234375,0.0,1.7139626004211745,1.7139626004211746e-10,0.0018331722319440136,12.800000000000011,12.800000000000011,0.0,214.6491923308473,214.6491923308473,0.0,0.7632919472972775,0.00298160916912999,0.59467464083087
low_height_first_10000,primary,8,512,0.1,512,0,0,1.0,0.0,0.0,0.9999647151800152,1e-10,0.7143197262714547,460.8,460.8,0.0,419.4391732483288,419.43917324832876,5.684341886080802e-14,506.23941096290065,0.9887488495369153,0.01125115046308467
low_height_first_10000,primary,8,512,0.15,512,0,0,1.0,0.0,0.0,0.9999470727700227,1e-10,0.571479589407182,435.2,435.2,0.0,380.53813980873974,380.5381398087398,5.684341886080802e-14,497.71368540139713,0.9720970417996038,0.027902958200396233
low_height_first_10000,primary,8,512,0.2,512,0,0,1.0,0.0,0.0,0.9999294303600303,1e-10,0.42863945254290947,409.6,409.6,0.0,346.55669299331515,346.55669299331515,0.0,484.1117294573106,0.9455307215963098,0.0544692784036902
low_height_first_10000,primary,8,512,0.25,512,0,0,1.0,0.0,0.0,0.9999117879500379,1e-10,0.2857993156786368,384.0,384.0,0.0,317.49483280205493,317.494832802055,5.684341886080802e-14,464.4359049834767,0.9071013769208529,0.09289862307914709
low_height_first_10000,primary,8,512,0.3,512,0,0,1.0,0.0,0.0,0.9998941455400455,1e-10,0.14295917881436415,358.4,358.40000000000003,5.684341886080802e-14,293.35255923495913,293.35255923495913,0.0,437.8709370560432,0.8552166739375844,0.14478332606241562
low_height_first_10000,primary,8,512,0.35,512,0,0,1.0,0.0,0.0,0.999876503130053,1e-10,0.0001190419500916029,332.8,332.8,0.0,274.1298722920277,274.1298722920277,0.0,404.0268908818991,0.7891150212537091,0.21088497874629086
low_height_first_10000,primary,8,512,0.4,454,58,0,0.88671875,0.11328125,0.0,0.9998588607200607,1e-10,0.0027743202377681353,307.2,307.2,0.0,259.8267719732607,259.8267719732607,0.0,363.2106086808945,0.7093957200798721,0.17732302992012794
low_height_first_10000,primary,8,512,0.45,424,88,0,0.828125,0.171875,0.0,0.9998412183100682,1e-10,0.005440124457287032,281.6,281.59999999999997,5.684341886080802e-14,250.44325827865808,250.44325827865805,2.842170943040401e-14,316.6328394904035,0.6184235146296944,0.20970148537030564
low_height_first_10000,primary,8,512,0.5,396,116,0,0.7734375,0.2265625,0.0,0.9998235759000759,1e-10,0.004824107349865936,256.0,256.0,0.0,245.97933120821983,245.97933120821983,0.0,266.4288892814503,0.5203689243778327,0.25306857562216734
low_height_first_10000,primary,8,512,0.55,385,127,0,0.751953125,0.248046875,0.0,0.9998059334900834,1e-10,0.0019868624461187867,230.39999999999998,230.39999999999995,2.842170943040401e-14,246.43499076194598,246.43499076194604,5.684341886080802e-14,215.4083713350545,0.42071947526377834,0.33123364973622166
low_height_first_10000,primary,8,512,0.6,366,146,0,0.71484375,0.28515625,0.0,0.999788291080091,1e-10,0.0014627805661249216,204.8,204.8,0.0,251.81023693983656,251.81023693983656,0.0,166.56606383330316,0.32532434342442024,0.38951940657557976
low_height_first_10000,primary,8,512,0.65,355,157,0,0.693359375,0.306640625,0.0,0.9997706486700986,1e-10,0.0061960109430875265,179.2,179.2,0.0,262.10506974189155,262.10506974189155,0.0,122.51819482783365,0.2392933492731126,0.45406602572688737
low_height_first_10000,primary,8,512,0.7,341,171,0,0.666015625,0.333984375,0.0,0.9997619160998168,1e-10,0.0043281398997410125,153.60000000000002,153.60000000000002,0.0,277.31948916811086,277.31948916811086,0.0,85.07501607901048,0.16616214077931735,0.49985348422068265
low_height_first_10000,primary,8,512,0.75,335,177,0,0.654296875,0.345703125,0.0,1.1426020529640897,1.1426020529640898e-10,0.0038686475759008854,128.0,128.0,0.0,297.4534952184946,297.45349521849465,5.684341886080802e-14,55.08087907309721,0.10757984193964298,0.546717033060357
low_height_first_10000,primary,8,512,0.8,327,185,0,0.638671875,0.361328125,0.0,1.2854421898283621,1.2854421898283622e-10,0.0018675918168484795,102.39999999999998,102.39999999999996,1.4210854715202004e-14,322.5070878930428,322.5070878930428,0.0,32.51326992068318,0.06350248031383433,0.5751693946861657
low_height_first_10000,primary,8,512,0.85,320,192,0,0.625,0.375,0.0,1.428282326692635,1.428282326692635e-10,0.0018675710876425722,76.80000000000001,76.80000000000001,0.0,352.4802671917553,352.48026719175533,5.684341886080802e-14,16.733532481099882,0.03268268062714821,0.5923173193728518
low_height_first_10000,primary,8,512,0.9,313,199,0,0.611328125,0.388671875,0.0,1.5711224635569074,1.5711224635569074e-10,0.004490821090443853,51.19999999999999,51.19999999999999,0.0,387.37303311463234,387.37303311463234,0.0,6.767223776323779,0.013217233938132381,0.5981108910618677
low_height_first_10000,primary,8,512,0.95,307,205,0,0.599609375,0.400390625,0.0,1.7139626004211799,1.71396260042118e-10,0.0017020343439793084,25.600000000000023,25.600000000000023,0.0,427.18538566167365,427.1853856616736,5.684341886080802e-14,1.5341348791342768,0.0029963571858091344,0.5966130178141908
low_height_first_10000,primary,9,128,0.1,128,0,0,1.0,0.0,0.0,0.9993163772869799,1e-10,0.7205909841469311,115.2,115.19999999999999,1.4210854715202004e-14,104.85377218854819,104.85377218854818,1.4210854715202004e-14,126.56712031433642,0.9888056274557533,0.011194372544246711
low_height_first_10000,primary,9,128,0.15,128,0,0,1.0,0.0,0.0,0.9989745659304697,1e-10,0.5808864762203967,108.8,108.80000000000001,1.4210854715202004e-14,95.12098742423342,95.12098742423342,0.0,124.44614296533514,0.9722354919166808,0.027764508083319206
low_height_first_10000,primary,9,128,0.2,128,0,0,1.0,0.0,0.0,0.9986327545739596,1e-10,0.44118196829386225,102.4,102.4,0.0,86.61508875419275,86.61508875419275,0.0,121.06158581396616,0.9457936391716106,0.054206360828389366
low_height_first_10000,primary,9,128,0.25,128,0,0,1.0,0.0,0.0,0.9982909432174496,1e-10,0.3014774603673278,96.0,96.0,0.0,79.3360761784262,79.33607617842618,1.4210854715202004e-14,116.1640510084377,0.9075316485034195,0.0924683514965805
low_height_first_10000,primary,9,128,0.3,128,0,0,1.0,0.0,0.0,0.9979491318609395,1e-10,0.16177295244079337,89.6,89.6,0.0,73.28394969693372,73.28394969693372,0.0,109.54868062107064,0.8558490673521144,0.1441509326478856
low_height_first_10000,primary,9,128,0.35,128,0,0,1.0,0.0,0.0,0.9976073205044294,1e-10,0.022068444514259045,83.2,83.2,0.0,68.45870930971535,68.45870930971533,1.4210854715202004e-14,101.11554935520276,0.7899652293375216,0.21003477066247844
low_height_first_10000,primary,9,128,0.4,113,15,0,0.8828125,0.1171875,0.0,0.9972655091479193,1e-10,0.005977894693722674,76.8,76.8,0.0,64.86035501677105,64.86035501677105,0.0,90.9375225971995,0.7104493952906211,0.17236310470937888
low_height_first_10000,primary,9,128,0.45,106,22,0,0.828125,0.171875,0.0,0.9969236977914092,1e-10,0.01402259777035253,70.4,70.39999999999999,1.4210854715202004e-14,62.48888681810086,62.48888681810085,7.105427357601002e-15,79.31266265675217,0.6196301770058763,0.2084948229941237
low_height_first_10000,primary,9,128,0.5,98,30,0,0.765625,0.234375,0.0,0.9965818864348991,1e-10,0.001749221122138156,64.0,63.99999999999999,7.105427357601002e-15,61.344304713704766,61.34430471370476,7.105427357601002e-15,66.77066467891557,0.5216458178040279,0.24397918219597214
low_height_first_10000,primary,9,128,0.55,95,33,0,0.7421875,0.2578125,0.0,0.9962400750783891,1e-10,0.0005907376460181357,57.599999999999994,57.599999999999994,0.0,61.42660870358277,61.426608703582765,7.105427357601002e-15,54.01177225996667,0.4219669707809896,0.3202205292190104
low_height_first_10000,primary,9,128,0.6,92,36,0,0.71875,0.28125,0.0,0.995898263721879,1e-10,0.04519270493749694,51.2,51.19999999999999,1.4210854715202004e-14,62.735798787734865,62.73579878773485,1.4210854715202004e-14,41.78539288022111,0.3264483818767274,0.3923016181232726
low_height_first_10000,primary,9,128,0.65,89,39,0,0.6953125,0.3046875,0.0,0.9955564523653688,1e-10,0.011551874532631845,44.8,44.79999999999999,7.105427357601002e-15,65.27187496616106,65.27187496616105,1.4210854715202004e-14,30.74892518470644,0.24022597800551906,0.45508652199448096
low_height_first_10000,primary,9,128,0.7,86,42,0,0.671875,0.328125,0.0,0.9952146410088588,1e-10,0.005237945366088015,38.400000000000006,38.4,7.105427357601002e-15,69.03483723886134,69.03483723886133,1.4210854715202004e-14,21.359650561614355,0.16687227001261215,0.5050027299873878
low_height_first_10000,primary,9,128,0.75,84,44,0,0.65625,0.34375,0.0,1.0955676188980163,1.0955676188980164e-10,0.01882280097761746,32.0,32.0,0.0,74.02468560583571,74.02468560583571,0.0,13.833223223028092,0.10807205642990697,0.5481779435700931
low_height_first_10000,primary,9,128,0.8,83,45,0,0.6484375,0.3515625,0.0,1.235272126824551,1.235272126824551e-10,0.01956443343993819,25.599999999999994,25.599999999999984,1.0658141036401503e-14,80.24142006708422,80.24142006708419,2.842170943040401e-14,8.167352963744898,0.06380744502925702,0.5846300549707429
low_height_first_10000,primary,9,128,0.85,79,49,0,0.6171875,0.3828125,0.0,1.3749766347510852,1.3749766347510852e-10,0.018151142183973068,19.200000000000003,19.199999999999996,7.105427357601002e-15,87.68504062260675,87.68504062260675,0.0,4.2041378709809045,0.03284482711703832,0.5843426728829617
low_height_first_10000,primary,9,128,0.9,76,52,0,0.59375,0.40625,0.0,1.5146811426776199,1.51468114267762e-10,0.007595488860267174,12.799999999999997,12.799999999999992,5.329070518200751e-15,96.35554727240344,96.35554727240344,0.0,1.700369149861331,0.013284133983291648,0.5804658660167084
low_height_first_10000,primary,9,128,0.95,75,53,0,0.5859375,0.4140625,0.0,1.654385650604154,1.6543856506041543e-10,0.006472097204953675,6.400000000000006,6.399999999999997,8.881784197001252e-15,106.25294001647421,106.2529400164742,1.4210854715202004e-14,0.3854952154137979,0.003011681370420296,0.5829258186295797
low_height_first_10000,primary,9,256,0.1,256,0,0,1.0,0.0,0.0,0.9995206470093959,1e-10,0.7174254660901793,230.4,230.39999999999998,2.842170943040401e-14,209.71657106840286,209.71657106840286,0.0,253.12334513940553,0.9887630669508028,0.01123693304919715
low_height_first_10000,primary,9,256,0.15,256,0,0,1.0,0.0,0.0,0.9992809705140938,1e-10,0.576138199135269,217.6,217.60000000000002,2.842170943040401e-14,190.26228490390636,190.2622849039064,2.842170943040401e-14,248.86571725927925,0.9721317080440596,0.027868291955940427
low_height_first_10000,primary,9,256,0.2,256,0,0,1.0,0.0,0.0,0.9990412940187917,1e-10,0.43485093218035864,204.8,204.8,0.0,173.26628427361135,173.26628427361135,0.0,242.0727158537443,0.9455965463036887,0.05440345369631128
low_height_first_10000,primary,9,256,0.25,256,0,0,1.0,0.0,0.0,0.9988016175234897,1e-10,0.2935636652254483,192.0,192.0,0.0,158.72856917751773,158.72856917751773,0.0,232.24552574887954,0.9072090849565607,0.09279091504343928
low_height_first_10000,primary,9,256,0.3,256,0,0,1.0,0.0,0.0,0.9985619410281876,1e-10,0.15227639827053796,179.2,179.20000000000002,2.842170943040401e-14,146.64913961562553,146.64913961562553,0.0,218.97598638606934,0.8553749468205833,0.14462505317941665
low_height_first_10000,primary,9,256,0.35,256,0,0,1.0,0.0,0.0,0.9983222645328855,1e-10,0.010989131315627731,166.4,166.4,0.0,137.02799558793473,137.02799558793475,2.842170943040401e-14,202.06790503792502,0.7893277540543946,0.2106722459456054
low_height_first_10000,primary,9,256,0.4,226,30,0,0.8828125,0.1171875,0.0,0.9980825880375835,1e-10,0.004134053235280044,153.6,153.60000000000002,2.842170943040401e-14,129.86513709444537,129.86513709444537,0.0,181.6727762959342,0.709659282405993,0.17315321759400704
low_height_first_10000,primary,9,256,0.45,212,44,0,0.828125,0.171875,0.0,0.9978429115422814,1e-10,0.010160063870796598,140.8,140.8,0.0,125.16056413515741,125.16056413515741,0.0,158.39366127011002,0.6187252393363672,0.20939976066363275
low_height_first_10000,primary,9,256,0.5,199,57,0,0.77734375,0.22265625,0.0,0.9976032350469793,1e-10,0.0017492190865545654,128.0,128.00000000000003,2.842170943040401e-14,122.91427671007088,122.91427671007088,0.0,133.2961510943634,0.5206880902123571,0.25665565978764293
low_height_first_10000,primary,9,256,0.55,190,66,0,0.7421875,0.2578125,0.0,0.9973635585516774,1e-10,0.000590740343827445,115.19999999999999,115.2,1.4210854715202004e-14,123.12627481918577,123.12627481918577,0.0,107.78398046630481,0.42103117369650317,0.32115632630349683
low_height_first_10000,primary,9,256,0.6,183,73,0,0.71484375,0.28515625,0.0,0.9971238820563753,1e-10,0.02397382750989041,102.4,102.40000000000002,1.4210854715202004e-14,125.79655846250208,125.79655846250206,1.4210854715202004e-14,83.35490356936623,0.32560509206783683,0.38923865793216317
low_height_first_10000,primary,9,256,0.65,178,78,0,0.6953125,0.3046875,0.0,0.9968842055610732,1e-10,0.011898649433734865,89.6,89.60000000000001,1.4210854715202004e-14,130.9251276400198,130.92512764001978,2.842170943040401e-14,61.31871050814264,0.23952621292243217,0.45578628707756785
low_height_first_10000,primary,9,256,0.7,170,86,0,0.6640625,0.3359375,0.0,0.9966445290657712,1e-10,0.002571698208732265,76.80000000000001,76.80000000000004,2.842170943040401e-14,138.5119823517389,138.51198235173888,2.842170943040401e-14,42.58288633124854,0.1663393997314396,0.49772310026856037
low_height_first_10000,primary,9,256,0.75,166,90,0,0.6484375,0.3515625,0.0,1.119309004323655,1.1193090043236552e-10,0.005077011972573153,64.0,64.00000000000003,2.842170943040401e-14,148.5571225976595,148.55712259765943,5.684341886080802e-14,27.57188567183875,0.10770267840562012,0.5407348215943799
